fore_name_simple	n_authors	genderize_sample_size	query_date	probability_male
ursula	54	7051	2019-09-20	0.020000000000000018
tony	54	128022	2019-09-20	0.98
shane	54	11605	2019-09-20	0.89
nora	54	21072	2019-09-20	0.030000000000000027
sabine	54	43397	2019-09-20	0.020000000000000018
shannon	54	5669	2019-09-20	0.21999999999999997
etienne	54	11483	2019-09-20	0.98
franck	54	63421	2019-09-20	0.99
duncan	54	3407	2019-09-20	0.99
jiang	53	710	2019-09-20	0.68
mattia	53	24788	2019-09-20	0.98
jacqueline	53	29511	2019-09-20	0.020000000000000018
cecilia	53	21692	2019-09-20	0.010000000000000009
predrag	53	2937	2019-09-20	1.0
kenji	53	2602	2019-09-20	0.98
kerstin	53	17233	2019-09-20	0.030000000000000027
josep	53	10821	2019-09-20	0.99
tong	53	1847	2019-09-20	0.76
johanna	53	25767	2019-09-20	0.030000000000000027
ellen	53	11562	2019-09-20	0.020000000000000018
aleksandar	53	11862	2019-09-20	1.0
helena	53	40369	2019-09-20	0.010000000000000009
norbert	53	19563	2019-09-20	0.99
ola	53	39815	2019-09-20	0.17000000000000004
hugues	53	4738	2019-09-20	0.98
norman	52	7666	2019-09-20	0.99
manuela	52	60642	2019-09-20	0.010000000000000009
jimmy	52	41244	2019-09-20	0.98
mauro	52	48289	2019-09-20	0.99
yoshihiro	52	693	2019-09-20	1.0
federica	52	56361	2019-09-20	0.010000000000000009
xiaobo	52	79	2019-09-20	0.84
paula	52	74130	2019-09-20	0.020000000000000018
christiana	52	2331	2019-09-20	0.020000000000000018
roded	52	0	2019-09-20	
romain	52	56533	2019-09-20	0.99
francesc	52	2929	2019-09-20	0.98
katja	52	17879	2019-09-20	0.030000000000000027
martina	52	101262	2019-09-20	0.010000000000000009
raffaele	52	27499	2019-09-20	0.99
tyler	52	7242	2019-09-20	0.98
terence	51	3392	2019-09-20	0.99
lynn	51	7857	2019-09-20	0.06999999999999995
vera	51	34036	2019-09-20	0.020000000000000018
hervé	51	13	2019-09-20	1.0
angelo	51	73455	2019-09-20	0.98
doheon	51	5	2019-09-20	1.0
takeshi	51	2049	2019-09-20	1.0
jaap	51	2986	2019-09-20	0.97
dimitris	51	17450	2019-09-20	0.99
ernst	51	2680	2019-09-20	0.98
alexis	51	36192	2019-09-20	0.91
nadia	51	66915	2019-09-20	0.020000000000000018
rasmus	51	3866	2019-09-20	0.99
yadong	51	33	2019-09-20	0.88
yin	51	1601	2019-09-20	0.33999999999999997
elaine	51	8901	2019-09-20	0.020000000000000018
gad	51	898	2019-09-20	0.91
xia	51	490	2019-09-20	0.32999999999999996
susana	50	46978	2019-09-20	0.020000000000000018
fengzhu	50	3	2019-09-20	0.67
ran	50	1379	2019-09-20	0.58
tristan	50	9386	2019-09-20	0.99
giancarlo	50	12664	2019-09-20	0.99
ernest	50	9066	2019-09-20	0.98
hang	50	791	2019-09-20	0.56
bogdan	50	20665	2019-09-20	0.98
ling	50	2477	2019-09-20	0.21999999999999997
fabrice	50	38300	2019-09-20	0.99
casey	50	3423	2019-09-20	0.74
yoram	50	221	2019-09-20	0.97
mihai	50	16701	2019-09-20	0.96
miriam	50	47010	2019-09-20	0.020000000000000018
peer	49	974	2019-09-20	0.98
xu	49	655	2019-09-20	0.66
dana	49	37468	2019-09-20	0.050000000000000044
damian	49	45769	2019-09-20	0.99
nathaniel	49	2807	2019-09-20	0.97
attila	49	23205	2019-09-20	0.99
pamela	49	31042	2019-09-20	0.020000000000000018
christof	49	2019	2019-09-20	0.99
jesper	49	6327	2019-09-20	0.99
flavio	49	15386	2019-09-20	0.99
don	49	21894	2019-09-20	0.98
dietrich	49	440	2019-09-20	0.91
erich	49	3025	2019-09-20	0.98
ethan	49	3521	2019-09-20	0.99
mustafa	49	168672	2019-09-20	0.97
megan	48	5933	2019-09-20	0.040000000000000036
falk	48	1300	2019-09-20	0.99
petri	48	2940	2019-09-20	0.84
minoru	48	498	2019-09-20	0.99
jean-marc	48	8788	2019-09-20	0.99
yann	48	28202	2019-09-20	0.98
gil	48	7595	2019-09-20	0.92
manfred	48	9222	2019-09-20	0.99
gert	48	4822	2019-09-20	0.98
taesung	48	56	2019-09-20	1.0
louis	48	26805	2019-09-20	0.97
krishna	48	2891	2019-09-20	0.89
zhongming	48	15	2019-09-20	0.93
mitchell	47	3000	2019-09-20	0.96
grace	47	20056	2019-09-20	0.030000000000000027
dominic	47	9906	2019-09-20	0.98
desmond	47	4231	2019-09-20	0.98
brad	47	10696	2019-09-20	0.99
tomas	47	35318	2019-09-20	0.99
olaf	47	6421	2019-09-20	0.99
raja	47	7822	2019-09-20	0.7
zhi	47	825	2019-09-20	0.75
terrence	47	1138	2019-09-20	0.99
ivet	47	926	2019-09-20	0.010000000000000009
katrin	47	16603	2019-09-20	0.030000000000000027
sylvia	47	22597	2019-09-20	0.020000000000000018
jana	47	105740	2019-09-20	0.010000000000000009
krzysztof	47	56714	2019-09-20	1.0
viktor	47	19539	2019-09-20	0.99
raul	47	64281	2019-09-20	0.99
jaime	47	31195	2019-09-20	0.97
monika	47	148481	2019-09-20	0.020000000000000018
magali	47	18570	2019-09-20	0.020000000000000018
eivind	47	260	2019-09-20	1.0
muhammad	47	32597	2019-09-20	0.99
aurélie	47	366	2019-09-20	0.020000000000000018
niels	47	7479	2019-09-20	0.99
jos	47	67927	2019-09-20	0.97
md	47	4466	2019-09-20	0.92
kengo	46	339	2019-09-20	1.0
hyun	46	3864	2019-09-20	0.63
guillermo	46	15173	2019-09-20	0.99
zoran	46	9814	2019-09-20	0.99
satoshi	46	1898	2019-09-20	1.0
wendy	46	25729	2019-09-20	0.030000000000000027
svetlana	46	24292	2019-09-20	0.020000000000000018
vincenzo	46	61364	2019-09-20	0.99
kathrin	46	10594	2019-09-20	0.030000000000000027
gábor	46	78	2019-09-20	0.97
dmitri	46	1441	2019-09-20	1.0
costas	46	1661	2019-09-20	0.98
allen	46	6769	2019-09-20	0.93
alvis	46	228	2019-09-20	0.96
hugh	46	2212	2019-09-20	0.98
nico	46	77883	2019-09-20	0.97
ji	46	34324	2019-09-20	0.79
gareth	46	5276	2019-09-20	0.99
claude	46	34671	2019-09-20	0.89
kui	46	221	2019-09-20	0.58
kang	46	2219	2019-09-20	0.84
jill	46	5787	2019-09-20	0.06999999999999995
cécile	46	0	2019-09-20	
tomer	46	315	2019-09-20	0.98
theo	46	12986	2019-09-20	0.97
chuan	46	478	2019-09-20	0.86
jamie	46	19333	2019-09-20	0.81
zhe	45	416	2019-09-20	0.82
jerome	45	55481	2019-09-20	0.99
danny	45	46318	2019-09-20	0.95
céline	45	10	2019-09-20	0.0
liam	45	9293	2019-09-20	0.98
xiaodong	45	147	2019-09-20	0.93
xiaofeng	45	151	2019-09-20	0.79
andrés	45	0	2019-09-20	
damien	45	45746	2019-09-20	0.99
osamu	45	699	2019-09-20	1.0
weizhong	45	18	2019-09-20	1.0
xuan	45	950	2019-09-20	0.58
hector	45	20708	2019-09-20	0.99
shuai	45	187	2019-09-20	0.84
ulrike	45	5228	2019-09-20	0.030000000000000027
jake	45	10579	2019-09-20	0.98
ralph	45	10130	2019-09-20	0.99
louise	45	23447	2019-09-20	0.030000000000000027
jacek	45	31243	2019-09-20	0.99
jun'ichi	45	2	2019-09-20	1.0
tamara	45	42613	2019-09-20	0.020000000000000018
esther	45	43885	2019-09-20	0.010000000000000009
dietmar	45	2647	2019-09-20	0.99
bertil	44	580	2019-09-20	0.97
yufeng	44	68	2019-09-20	0.76
cyril	44	33508	2019-09-20	0.98
maurizio	44	40604	2019-09-20	0.99
silvio	44	14558	2019-09-20	0.99
pei	44	1734	2019-09-20	0.16000000000000003
michiel	44	2434	2019-09-20	0.99
felipe	44	18670	2019-09-20	0.98
jesús	44	0	2019-09-20	
lan	44	1815	2019-09-20	0.43000000000000005
cenk	44	17319	2019-09-20	0.97
maureen	44	7612	2019-09-20	0.030000000000000027
trey	44	745	2019-09-20	0.94
marcos	44	42611	2019-09-20	0.99
yuanyuan	44	207	2019-09-20	0.10999999999999999
sandeep	44	4494	2019-09-20	0.98
alexei	44	1689	2019-09-20	0.98
zsuzsanna	44	7943	2019-09-20	0.010000000000000009
harry	44	24264	2019-09-20	0.98
leo	44	52253	2019-09-20	0.94
gabriela	43	36660	2019-09-20	0.020000000000000018
jeanette	43	8016	2019-09-20	0.020000000000000018
dagmar	43	11551	2019-09-20	0.010000000000000009
sriram	43	298	2019-09-20	0.99
santiago	43	16342	2019-09-20	0.98
marko	43	32295	2019-09-20	0.99
shirley	43	18371	2019-09-20	0.010000000000000009
srinivas	43	862	2019-09-20	0.99
carla	43	72540	2019-09-20	0.020000000000000018
sampo	43	194	2019-09-20	0.99
murat	43	183843	2019-09-20	0.97
eleazar	43	692	2019-09-20	0.97
sylvie	43	65175	2019-09-20	0.020000000000000018
wolfram	43	464	2019-09-20	0.99
pekka	43	1965	2019-09-20	0.99
hélène	43	13222	2019-09-20	0.020000000000000018
angel	43	105060	2019-09-20	0.68
liping	43	137	2019-09-20	0.19999999999999996
randall	42	2073	2019-09-20	0.99
carles	42	4171	2019-09-20	0.98
hans-peter	42	988	2019-09-20	1.0
artem	42	6052	2019-09-20	1.0
ge	42	800	2019-09-20	0.68
wan	42	5604	2019-09-20	0.51
kris	42	19811	2019-09-20	0.71
agnieszka	42	98095	2019-09-20	0.020000000000000018
sascha	42	25840	2019-09-20	0.97
guang	42	294	2019-09-20	0.92
mattias	42	5560	2019-09-20	0.99
alistair	42	1274	2019-09-20	0.99
erwin	42	11110	2019-09-20	0.99
klaas	42	2839	2019-09-20	0.96
joanne	42	12034	2019-09-20	0.020000000000000018
graziano	42	5136	2019-09-20	0.99
tiago	41	27078	2019-09-20	0.99
vivek	41	3051	2019-09-20	0.99
heidi	41	15937	2019-09-20	0.030000000000000027
kurt	41	11876	2019-09-20	0.98
di	41	5179	2019-09-20	0.59
jaques	41	513	2019-09-20	0.96
noam	41	673	2019-09-20	0.94
wim	41	8236	2019-09-20	0.99
bas	41	6973	2019-09-20	0.97
haiyan	41	186	2019-09-20	0.09999999999999998
clare	41	4271	2019-09-20	0.030000000000000027
nelson	41	24495	2019-09-20	0.98
tamer	41	15379	2019-09-20	0.97
dawn	41	6743	2019-09-20	0.050000000000000044
gajendra	41	148	2019-09-20	0.99
assaf	41	304	2019-09-20	0.98
patrik	41	19252	2019-09-20	0.99
thorsten	41	9772	2019-09-20	1.0
patrice	41	24078	2019-09-20	0.97
annie	41	28150	2019-09-20	0.020000000000000018
sonia	41	114177	2019-09-20	0.020000000000000018
tal	41	1045	2019-09-20	0.68
lance	41	3219	2019-09-20	0.99
cameron	41	3334	2019-09-20	0.92
matti	41	3282	2019-09-20	0.97
omar	41	68333	2019-09-20	0.98
atsushi	41	1494	2019-09-20	1.0
ted	41	6828	2019-09-20	0.98
rosalba	41	3959	2019-09-20	0.010000000000000009
per	41	8746	2019-09-20	0.97
jianfeng	41	114	2019-09-20	0.94
alla	41	6698	2019-09-20	0.14
ernesto	40	15976	2019-09-20	0.99
zhaohui	40	26	2019-09-20	0.77
mariano	40	14862	2019-09-20	0.98
fang-xiang	40	0	2019-09-20	
arnold	40	9187	2019-09-20	0.99
ram	40	5003	2019-09-20	0.93
travis	40	5870	2019-09-20	0.99
jinbo	40	30	2019-09-20	0.93
camille	40	51457	2019-09-20	0.09999999999999998
eleni	40	7342	2019-09-20	0.020000000000000018
renato	40	17487	2019-09-20	0.99
harri	40	1767	2019-09-20	0.97
szymon	40	16305	2019-09-20	1.0
carole	40	31642	2019-09-20	0.020000000000000018
sorin	40	7373	2019-09-20	0.99
ahmet	40	160023	2019-09-20	0.97
roy	40	21602	2019-09-20	0.98
astrid	40	12499	2019-09-20	0.030000000000000027
nitin	40	2710	2019-09-20	1.0
gaurav	40	3609	2019-09-20	1.0
sabrina	40	109737	2019-09-20	0.020000000000000018
amos	40	3088	2019-09-20	0.97
erika	40	55612	2019-09-20	0.010000000000000009
luc	40	26405	2019-09-20	0.97
xue	40	651	2019-09-20	0.25
didier	40	42959	2019-09-20	0.99
kieran	40	3261	2019-09-20	0.99
dimitrios	40	1919	2019-09-20	0.99
quentin	40	22654	2019-09-20	0.99
achim	40	3171	2019-09-20	0.96
roderic	39	109	2019-09-20	1.0
khalid	39	39694	2019-09-20	0.98
tina	39	56487	2019-09-20	0.020000000000000018
kuo-chen	39	2	2019-09-20	0.5
carolina	39	40287	2019-09-20	0.020000000000000018
alon	39	710	2019-09-20	0.96
ashok	39	2574	2019-09-20	0.99
bertrand	39	14197	2019-09-20	0.97
alicia	39	41386	2019-09-20	0.020000000000000018
liisa	39	1178	2019-09-20	0.040000000000000036
cynthia	39	31660	2019-09-20	0.010000000000000009
rajesh	39	5461	2019-09-20	0.99
eduard	39	10188	2019-09-20	0.99
masaru	39	522	2019-09-20	0.99
masao	39	345	2019-09-20	1.0
leming	39	8	2019-09-20	1.0
cory	39	3711	2019-09-20	0.77
michał	39	0	2019-09-20	
long	39	2244	2019-09-20	0.93
syed	39	8166	2019-09-20	0.98
guohui	38	26	2019-09-20	0.92
jean-christophe	38	2984	2019-09-20	0.99
werner	38	9378	2019-09-20	0.99
makoto	38	1781	2019-09-20	0.95
edda	38	769	2019-09-20	0.040000000000000036
leah	38	4441	2019-09-20	0.020000000000000018
yana	38	7793	2019-09-20	0.040000000000000036
lennart	38	2940	2019-09-20	1.0
ashish	38	3872	2019-09-20	0.99
francois	38	26836	2019-09-20	0.98
vassily	38	91	2019-09-20	0.99
yixue	38	3	2019-09-20	0.32999999999999996
hannes	38	5447	2019-09-20	0.99
tatyana	38	8689	2019-09-20	0.010000000000000009
saman	38	3186	2019-09-20	0.92
salvatore	38	66507	2019-09-20	0.99
geert	38	5138	2019-09-20	0.99
jotun	38	6	2019-09-20	1.0
garrett	38	1178	2019-09-20	0.99
josh	38	17918	2019-09-20	0.99
donna	38	22910	2019-09-20	0.020000000000000018
doron	38	271	2019-09-20	0.97
debashis	38	80	2019-09-20	0.99
asif	38	4847	2019-09-20	0.99
yvonne	38	29756	2019-09-20	0.020000000000000018
johann	38	10448	2019-09-20	0.99
anastasia	38	22207	2019-09-20	0.020000000000000018
wen-lian	38	0	2019-09-20	
maximilian	38	6657	2019-09-20	1.0
marianne	38	37801	2019-09-20	0.010000000000000009
fang	38	1368	2019-09-20	0.29000000000000004
amin	38	18042	2019-09-20	0.97
ye	38	1419	2019-09-20	0.54
zoltán	37	2117	2019-09-20	0.99
xiaoyan	37	160	2019-09-20	0.07999999999999996
jukka	37	2197	2019-09-20	0.99
jakub	37	38992	2019-09-20	0.99
zhichao	37	32	2019-09-20	0.91
sonja	37	21258	2019-09-20	0.020000000000000018
lydia	37	21382	2019-09-20	0.020000000000000018
tian	37	1095	2019-09-20	0.71
sacha	37	6274	2019-09-20	0.66
lina	37	49378	2019-09-20	0.020000000000000018
leon	37	22539	2019-09-20	0.98
enrique	37	25630	2019-09-20	0.99
benoît	37	0	2019-09-20	
bretonnel	37	0	2019-09-20	
xiaohong	37	82	2019-09-20	0.26
tamir	37	434	2019-09-20	0.94
ari	37	10413	2019-09-20	0.65
morgan	37	15354	2019-09-20	0.89
yiming	37	94	2019-09-20	0.82
florent	37	18354	2019-09-20	0.99
adrien	37	23770	2019-09-20	0.98
rene	37	35497	2019-09-20	0.91
perry	37	2924	2019-09-20	0.9
krister	37	841	2019-09-20	0.98
spencer	37	2141	2019-09-20	0.96
rafal	37	10767	2019-09-20	0.99
chang	37	3059	2019-09-20	0.85
martha	37	11060	2019-09-20	0.020000000000000018
kentaro	37	704	2019-09-20	1.0
xiaoning	37	28	2019-09-20	0.36
vicente	36	20107	2019-09-20	0.98
arvind	36	1448	2019-09-20	0.99
luay	36	334	2019-09-20	0.98
panagiotis	36	5482	2019-09-20	0.99
kim-anh	36	7	2019-09-20	0.0
birgit	36	10750	2019-09-20	0.020000000000000018
alireza	36	5508	2019-09-20	0.98
hongfei	36	23	2019-09-20	0.83
lionel	36	23008	2019-09-20	0.99
yao	36	3353	2019-09-20	0.8
young	36	8562	2019-09-20	0.83
yuki	36	5195	2019-09-20	0.4
kasper	36	2906	2019-09-20	0.98
gabriella	36	18306	2019-09-20	0.010000000000000009
murray	36	820	2019-09-20	0.97
gergely	35	2698	2019-09-20	0.96
gregor	35	4834	2019-09-20	0.99
grant	35	4310	2019-09-20	0.99
naoki	35	1469	2019-09-20	0.99
mats	35	4555	2019-09-20	0.99
gennady	35	464	2019-09-20	0.99
esteban	35	13148	2019-09-20	0.99
vineet	35	632	2019-09-20	0.99
adriano	35	17278	2019-09-20	0.99
magdalena	35	74013	2019-09-20	0.020000000000000018
yuanfang	35	9	2019-09-20	0.67
misha	35	3845	2019-09-20	0.71
vitaly	35	1866	2019-09-20	0.99
jordan	35	30440	2019-09-20	0.97
alvaro	35	37584	2019-09-20	0.99
héctor	35	43	2019-09-20	1.0
xiaoyu	35	269	2019-09-20	0.41000000000000003
theresa	35	8488	2019-09-20	0.030000000000000027
tomás	35	0	2019-09-20	
susumu	35	322	2019-09-20	1.0
mikko	35	3948	2019-09-20	0.99
xinghua	35	24	2019-09-20	0.71
fran	35	57894	2019-09-20	0.95
elodie	35	55903	2019-09-20	0.020000000000000018
simona	35	62821	2019-09-20	0.010000000000000009
ina	35	12215	2019-09-20	0.030000000000000027
zhiwei	35	111	2019-09-20	0.89
tero	35	1563	2019-09-20	0.99
ariel	35	11501	2019-09-20	0.81
emanuele	35	30449	2019-09-20	0.99
allison	35	4385	2019-09-20	0.06999999999999995
joke	34	3874	2019-09-20	0.14
varun	34	1811	2019-09-20	0.99
jaroslav	34	20096	2019-09-20	0.99
hermann	34	6231	2019-09-20	0.98
virginia	34	36136	2019-09-20	0.010000000000000009
andrás	34	965	2019-09-20	0.99
deepak	34	5210	2019-09-20	0.99
ju	34	6296	2019-09-20	0.55
dongbo	34	17	2019-09-20	1.0
tapio	34	624	2019-09-20	1.0
qinghua	34	55	2019-09-20	0.58
lodewyk	34	17	2019-09-20	1.0
sanjay	34	4711	2019-09-20	0.99
rune	34	1923	2019-09-20	0.97
masahiro	34	1403	2019-09-20	1.0
clifford	34	2029	2019-09-20	0.99
armin	34	6850	2019-09-20	0.97
maryam	34	9767	2019-09-20	0.020000000000000018
inge	34	7763	2019-09-20	0.06000000000000005
tommy	34	29200	2019-09-20	0.98
eugenio	34	10416	2019-09-20	0.99
leena	34	2151	2019-09-20	0.040000000000000036
stefania	34	39842	2019-09-20	0.010000000000000009
césar	34	0	2019-09-20	
koen	34	5013	2019-09-20	0.99
ed	34	6629	2019-09-20	0.95
leandro	34	11623	2019-09-20	0.99
eli	34	20631	2019-09-20	0.18999999999999995
anatoly	34	1057	2019-09-20	1.0
eberhard	34	432	2019-09-20	0.97
jaume	34	5055	2019-09-20	0.99
byung-jun	33	12	2019-09-20	1.0
nikolaus	33	477	2019-09-20	0.98
yudi	33	1562	2019-09-20	0.83
annette	33	9790	2019-09-20	0.020000000000000018
youping	33	3	2019-09-20	0.67
shuigeng	33	1	2019-09-20	1.0
inna	33	10298	2019-09-20	0.020000000000000018
zhirong	33	21	2019-09-20	0.9
ryo	33	3048	2019-09-20	0.96
jiangning	33	0	2019-09-20	
jihong	33	67	2019-09-20	0.78
jo	33	32768	2019-09-20	0.79
willem	33	6521	2019-09-20	0.98
juho	33	1299	2019-09-20	0.99
tara	33	6410	2019-09-20	0.07999999999999996
qin	33	478	2019-09-20	0.35
reza	33	11963	2019-09-20	0.97
naomi	33	10562	2019-09-20	0.020000000000000018
owen	33	4067	2019-09-20	0.98
serge	33	33691	2019-09-20	0.99
sander	33	6683	2019-09-20	0.98
hong-bin	33	1	2019-09-20	1.0
jung	33	4193	2019-09-20	0.67
roeland	33	305	2019-09-20	0.98
sandro	33	27719	2019-09-20	0.99
andres	33	46013	2019-09-20	0.98
ibrahim	33	93308	2019-09-20	0.97
tzong-yi	33	0	2019-09-20	
ira	33	6844	2019-09-20	0.07999999999999996
arno	33	7955	2019-09-20	0.99
karine	33	56339	2019-09-20	0.010000000000000009
phil	33	28225	2019-09-20	0.98
dave	33	47377	2019-09-20	0.99
josef	33	32222	2019-09-20	0.98
huixiao	33	0	2019-09-20	
gianni	33	49975	2019-09-20	0.99
vanessa	32	123396	2019-09-20	0.020000000000000018
jinfeng	32	48	2019-09-20	0.71
jae	32	3923	2019-09-20	0.87
hiroaki	32	944	2019-09-20	1.0
yuriy	32	2289	2019-09-20	1.0
gian	32	10303	2019-09-20	0.98
dick	32	4087	2019-09-20	0.97
winston	32	1810	2019-09-20	0.98
gilbert	32	11960	2019-09-20	0.98
sung	32	3580	2019-09-20	0.86
veronika	32	47316	2019-09-20	0.010000000000000009
emanuel	32	11961	2019-09-20	0.99
frederik	32	4045	2019-09-20	0.99
adi	32	12434	2019-09-20	0.91
herman	32	6853	2019-09-20	0.98
nuno	32	33419	2019-09-20	0.99
virginie	32	52720	2019-09-20	0.020000000000000018
maurice	32	16593	2019-09-20	0.98
tianwei	32	7	2019-09-20	0.86
abhishek	32	3838	2019-09-20	1.0
minghui	32	55	2019-09-20	0.65
benedikt	32	2248	2019-09-20	1.0
vikas	32	2499	2019-09-20	0.99
shinn-ying	32	0	2019-09-20	
arjun	32	1611	2019-09-20	0.99
benedict	32	1849	2019-09-20	0.97
hanspeter	32	449	2019-09-20	0.97
toby	32	3505	2019-09-20	0.95
udo	32	4182	2019-09-20	0.99
zhihao	32	54	2019-09-20	0.98
véronique	32	0	2019-09-20	
michiaki	32	45	2019-09-20	1.0
ashley	31	13738	2019-09-20	0.39
vinay	31	2065	2019-09-20	0.99
dmitrij	31	889	2019-09-20	0.99
liming	31	110	2019-09-20	0.65
kristen	31	1525	2019-09-20	0.15000000000000002
zhuo	31	121	2019-09-20	0.68
laxmi	31	216	2019-09-20	0.33999999999999997
alfred	31	13747	2019-09-20	0.98
iman	31	6304	2019-09-20	0.41000000000000003
armando	31	21130	2019-09-20	0.99
raphaël	31	10745	2019-09-20	0.99
anand	31	2738	2019-09-20	0.99
sridhar	31	527	2019-09-20	0.99
yongqun	31	2	2019-09-20	0.0
gonçalo	31	47	2019-09-20	1.0
silke	31	9872	2019-09-20	0.020000000000000018
xiaolin	31	93	2019-09-20	0.44999999999999996
will	31	15251	2019-09-20	0.97
yongchao	31	13	2019-09-20	0.85
mikel	31	12123	2019-09-20	0.99
haixu	31	1	2019-09-20	1.0
helmut	31	5703	2019-09-20	0.99
yury	31	1697	2019-09-20	0.84
jiajie	31	33	2019-09-20	0.82
weichuan	31	2	2019-09-20	1.0
masaaki	31	499	2019-09-20	1.0
stavros	31	3069	2019-09-20	0.99
jianping	31	61	2019-09-20	0.82
aurélien	31	90	2019-09-20	1.0
benoit	31	27836	2019-09-20	0.99
alok	30	965	2019-09-20	0.99
shashank	30	678	2019-09-20	0.99
shin	30	2771	2019-09-20	0.75
vipin	30	845	2019-09-20	0.99
maarten	30	4513	2019-09-20	0.99
lászló	30	90	2019-09-20	0.96
jean-baptiste	30	4112	2019-09-20	0.99
abhinav	30	756	2019-09-20	0.99
dean	30	13192	2019-09-20	0.98
jörn	30	0	2019-09-20	
zohar	30	127	2019-09-20	0.79
tomáš	30	0	2019-09-20	
frances	30	3173	2019-09-20	0.12
sinan	30	34812	2019-09-20	0.97
zhiqiang	30	133	2019-09-20	1.0
zhiping	30	25	2019-09-20	0.8
kristoffer	30	2278	2019-09-20	1.0
xiang-sun	30	0	2019-09-20	
massimiliano	30	21191	2019-09-20	0.99
yanni	30	608	2019-09-20	0.71
ramin	30	3436	2019-09-20	0.98
asa	30	1872	2019-09-20	0.66
randy	30	10661	2019-09-20	0.97
shyam	30	1105	2019-09-20	0.98
pauline	30	56233	2019-09-20	0.020000000000000018
mei	30	3347	2019-09-20	0.06000000000000005
ludovic	30	30160	2019-09-20	0.99
katrina	30	6088	2019-09-20	0.020000000000000018
dongsup	30	4	2019-09-20	1.0
gene	30	2886	2019-09-20	0.63
bill	30	15510	2019-09-20	0.97
juliane	30	4359	2019-09-20	0.030000000000000027
geoff	30	3400	2019-09-20	0.99
juliana	30	14372	2019-09-20	0.020000000000000018
dina	30	20572	2019-09-20	0.030000000000000027
xuefeng	30	78	2019-09-20	0.88
nikolaos	30	1396	2019-09-20	0.99
susanna	29	9791	2019-09-20	0.030000000000000027
halil	29	37901	2019-09-20	0.97
stan	29	9914	2019-09-20	0.91
anne-laure	29	2630	2019-09-20	0.030000000000000027
eleanor	29	2356	2019-09-20	0.020000000000000018
minghua	29	64	2019-09-20	0.39
lucy	29	24812	2019-09-20	0.030000000000000027
bert	29	9442	2019-09-20	0.97
ingrid	29	26843	2019-09-20	0.020000000000000018
vadim	29	6572	2019-09-20	1.0
hanchuan	29	2	2019-09-20	0.5
cornelia	29	7223	2019-09-20	0.020000000000000018
emil	29	16783	2019-09-20	0.98
pankaj	29	2920	2019-09-20	0.99
shiwei	29	42	2019-09-20	0.79
sandrine	29	69499	2019-09-20	0.020000000000000018
jean-luc	29	9755	2019-09-20	0.99
wesley	29	9491	2019-09-20	0.99
sohrab	29	568	2019-09-20	0.98
tracy	29	13353	2019-09-20	0.07999999999999996
kamil	29	66808	2019-09-20	0.99
shuang	29	209	2019-09-20	0.31999999999999995
yuval	29	235	2019-09-20	0.93
kei-hoi	29	0	2019-09-20	
katerina	29	22022	2019-09-20	0.010000000000000009
debra	29	3324	2019-09-20	0.030000000000000027
celia	29	17941	2019-09-20	0.020000000000000018
inanc	29	206	2019-09-20	0.95
austin	29	4612	2019-09-20	0.98
korbinian	29	231	2019-09-20	1.0
tingting	29	351	2019-09-20	0.030000000000000027
karthik	29	1495	2019-09-20	0.99
kristof	29	3692	2019-09-20	0.99
heinz	29	5834	2019-09-20	0.98
lilia	29	8080	2019-09-20	0.020000000000000018
yifan	29	114	2019-09-20	0.71
marilyn	29	6581	2019-09-20	0.030000000000000027
xuegong	29	0	2019-09-20	
